"year","focus_area_id","state_fips","county_fips","z_score","rank","quartile","last_updated"
2012,1,"01","001",-0.252535770601522,25,2,"2015-07-27 14:13:00"
2012,1,"01","003",-0.726348631507886,4,1,"2015-07-27 14:13:00"
2012,1,"01","005",-0.52766377108295,11,1,"2015-07-27 14:13:00"
2012,1,"01","007",0.610399434434204,60,4,"2015-07-27 14:13:00"
2012,1,"01","009",-0.564213431193113,8,1,"2015-07-27 14:13:00"
2012,1,"01","011",0.744178935706989,63,4,"2015-07-27 14:13:00"
2012,1,"01","013",0.379042890258619,55,4,"2015-07-27 14:13:00"
2012,1,"01","015",0.106038161957504,40,3,"2015-07-27 14:13:00"
2012,1,"01","017",0.108644845791448,41,3,"2015-07-27 14:13:00"
2012,1,"01","019",0.214004549239444,45,3,"2015-07-27 14:13:00"
2012,1,"01","021",0.375618946943952,54,4,"2015-07-27 14:13:00"
2012,1,"01","023",-0.340022596778257,17,1,"2015-07-27 14:13:00"
2012,1,"01","025",-0.619907261100109,7,1,"2015-07-27 14:13:00"
2012,1,"01","027",-0.139983649566631,28,2,"2015-07-27 14:13:00"
2012,1,"01","029",-0.673953218132572,6,1,"2015-07-27 14:13:00"
2012,1,"01","031",-0.405424721497122,15,1,"2015-07-27 14:13:00"
2012,1,"01","033",-0.101219910667186,29,2,"2015-07-27 14:13:00"
2012,1,"01","035",0.195050005008401,44,3,"2015-07-27 14:13:00"
2012,1,"01","037",0.293927719045555,50,3,"2015-07-27 14:13:00"
2012,1,"01","039",-0.024373482435565,34,2,"2015-07-27 14:13:00"
2012,1,"01","041",0.071395440635698,38,3,"2015-07-27 14:13:00"
2012,1,"01","043",-0.257738455138942,24,2,"2015-07-27 14:13:00"
2012,1,"01","045",-0.450203062849479,14,1,"2015-07-27 14:13:00"
2012,1,"01","047",1.02274423341617,65,4,"2015-07-27 14:13:00"
2012,1,"01","049",-0.317871125754969,19,2,"2015-07-27 14:13:00"
2012,1,"01","051",-0.549729777062502,9,1,"2015-07-27 14:13:00"
