"year","focus_area_id","state_fips","county_fips","z_score","rank","quartile","last_updated"
2015,1,"01","001",-0.553884104168198,9,1,"2015-07-27 14:13:00"
2015,1,"01","003",-0.822161940386007,3,1,"2015-07-27 14:13:00"
2015,1,"01","005",-0.413764722231002,14,1,"2015-07-27 14:13:00"
2015,1,"01","007",0.103573688716643,41,3,"2015-07-27 14:13:00"
2015,1,"01","009",-0.479394230439381,11,1,"2015-07-27 14:13:00"
2015,1,"01","011",0.107619130189895,42,3,"2015-07-27 14:13:00"
2015,1,"01","013",-0.001596473667714,31,2,"2015-07-27 14:13:00"
2015,1,"01","015",0.049650499960235,36,3,"2015-07-27 14:13:00"
2015,1,"01","017",0.42454976532868,56,4,"2015-07-27 14:13:00"
2015,1,"01","019",0.042498838390737,35,3,"2015-07-27 14:13:00"
2015,1,"01","021",0.155112047289868,46,3,"2015-07-27 14:13:00"
2015,1,"01","023",0.862424955617454,64,4,"2015-07-27 14:13:00"
2015,1,"01","025",0.097949676374807,40,3,"2015-07-27 14:13:00"
2015,1,"01","027",-0.39732269017328,15,1,"2015-07-27 14:13:00"
2015,1,"01","029",0.021267343106291,33,2,"2015-07-27 14:13:00"
2015,1,"01","031",-0.664268076786962,5,1,"2015-07-27 14:13:00"
2015,1,"01","033",0.083168255607154,39,3,"2015-07-27 14:13:00"
2015,1,"01","035",0.848466768044707,63,4,"2015-07-27 14:13:00"
2015,1,"01","037",0.508301719745209,58,4,"2015-07-27 14:13:00"
2015,1,"01","039",-0.196912085384368,25,2,"2015-07-27 14:13:00"
2015,1,"01","041",-0.356398664752253,19,2,"2015-07-27 14:13:00"
2015,1,"01","043",-0.395062335112351,16,1,"2015-07-27 14:13:00"
2015,1,"01","045",-0.50711823494139,10,1,"2015-07-27 14:13:00"
2015,1,"01","047",0.561831680274496,60,4,"2015-07-27 14:13:00"
2015,1,"01","049",-0.268901140747902,23,2,"2015-07-27 14:13:00"
2015,1,"01","051",-0.612455307148769,8,1,"2015-07-27 14:13:00"
2015,1,"01","053",0.21188401895786,49,3,"2015-07-27 14:13:00"
2015,1,"01","055",0.196174692733405,47,3,"2015-07-27 14:13:00"
2015,1,"01","057",0.357539714855303,54,4,"2015-07-27 14:13:00"
2015,1,"01","059",0.395431073661416,55,4,"2015-07-27 14:13:00"
2015,1,"01","061",-0.361323919021437,18,2,"2015-07-27 14:13:00"
2015,1,"01","063",0.454140896664498,57,4,"2015-07-27 14:13:00"
2015,1,"01","065",-0.075059427637935,26,2,"2015-07-27 14:13:00"
2015,1,"01","067",0.028017289508514,34,2,"2015-07-27 14:13:00"
