"year","focus_area_id","state_fips","county_fips","z_score","rank","quartile","last_updated"
2013,1,"01","001",-0.567997068520206,7,1,"2015-07-27 14:13:00"
2013,1,"01","003",-0.737124860378637,5,1,"2015-07-27 14:13:00"
2013,1,"01","005",-0.2662306399102,22,2,"2015-07-27 14:13:00"
2013,1,"01","007",0.315631899506291,54,4,"2015-07-27 14:13:00"
2013,1,"01","009",-0.53194868455302,9,1,"2015-07-27 14:13:00"
2013,1,"01","011",-0.147523718801105,28,2,"2015-07-27 14:13:00"
2013,1,"01","013",0.165476794488971,46,3,"2015-07-27 14:13:00"
2013,1,"01","015",0.191038730899073,50,3,"2015-07-27 14:13:00"
2013,1,"01","017",-0.01245526139983,34,2,"2015-07-27 14:13:00"
2013,1,"01","019",-0.280028450396324,20,2,"2015-07-27 14:13:00"
2013,1,"01","021",-0.022888704832525,33,2,"2015-07-27 14:13:00"
2013,1,"01","023",0.438802325827234,57,4,"2015-07-27 14:13:00"
2013,1,"01","025",-0.307704972400539,18,2,"2015-07-27 14:13:00"
2013,1,"01","027",-0.138805935184215,29,2,"2015-07-27 14:13:00"
2013,1,"01","029",0.090936257451111,41,3,"2015-07-27 14:13:00"
2013,1,"01","031",-0.560651812755959,8,1,"2015-07-27 14:13:00"
2013,1,"01","033",0.049841322903779,38,3,"2015-07-27 14:13:00"
2013,1,"01","035",0.705560925122566,61,4,"2015-07-27 14:13:00"
2013,1,"01","037",0.285347016643904,52,4,"2015-07-27 14:13:00"
2013,1,"01","039",-0.162551782911245,25,2,"2015-07-27 14:13:00"
2013,1,"01","041",-0.214043894911426,24,2,"2015-07-27 14:13:00"
2013,1,"01","043",-0.377187800095224,14,1,"2015-07-27 14:13:00"
2013,1,"01","045",-0.418617497533444,12,1,"2015-07-27 14:13:00"
2013,1,"01","047",0.693615469299358,60,4,"2015-07-27 14:13:00"
2013,1,"01","049",-0.351416636878316,16,1,"2015-07-27 14:13:00"
2013,1,"01","051",-0.504509286263184,11,1,"2015-07-27 14:13:00"
2013,1,"01","053",0.035002957765143,36,3,"2015-07-27 14:13:00"
2013,1,"01","055",0.3099465097427,53,4,"2015-07-27 14:13:00"
2013,1,"01","057",0.433122515445157,56,4,"2015-07-27 14:13:00"
2013,1,"01","059",0.040082984634377,37,3,"2015-07-27 14:13:00"
2013,1,"01","061",-0.362360593719616,15,1,"2015-07-27 14:13:00"
2013,1,"01","063",0.145644882894579,44,3,"2015-07-27 14:13:00"
2013,1,"01","065",0.98478665241274,65,4,"2015-07-27 14:13:00"
2013,1,"01","067",-0.232988684844963,23,2,"2015-07-27 14:13:00"
2013,1,"01","069",-0.569849423183123,6,1,"2015-07-27 14:13:00"
2013,1,"01","071",0.168941590409668,47,3,"2015-07-27 14:13:00"
2013,1,"01","073",0.020273390566044,35,3,"2015-07-27 14:13:00"
2013,1,"01","075",-0.100748973871696,30,2,"2015-07-27 14:13:00"
2013,1,"01","077",-0.505396407924039,10,1,"2015-07-27 14:13:00"
2013,1,"01","079",0.123544952714418,43,3,"2015-07-27 14:13:00"
2013,1,"01","081",-0.948042219782995,2,1,"2015-07-27 14:13:00"
2013,1,"01","083",-0.826891529570413,3,1,"2015-07-27 14:13:00"
2013,1,"01","085",1.46709628746048,67,4,"2015-07-27 14:13:00"
2013,1,"01","087",0.974540118260792,64,4,"2015-07-27 14:13:00"
2013,1,"01","089",-0.739839229485592,4,1,"2015-07-27 14:13:00"
2013,1,"01","091",-0.150542164200617,27,2,"2015-07-27 14:13:00"
2013,1,"01","093",0.070233962340409,39,3,"2015-07-27 14:13:00"
2013,1,"01","095",-0.0504564288972,32,2,"2015-07-27 14:13:00"
2013,1,"01","097",-0.062588794001154,31,2,"2015-07-27 14:13:00"
2013,1,"01","099",0.086266315123215,40,3,"2015-07-27 14:13:00"
2013,1,"01","101",-0.304351764110138,19,2,"2015-07-27 14:13:00"
2013,1,"01","103",-0.416469435650242,13,1,"2015-07-27 14:13:00"
2013,1,"01","105",0.853696294031525,63,4,"2015-07-27 14:13:00"
2013,1,"01","107",0.322380161448454,55,4,"2015-07-27 14:13:00"
2013,1,"01","109",0.117482954698577,42,3,"2015-07-27 14:13:00"
2013,1,"01","111",0.184212357615702,49,3,"2015-07-27 14:13:00"
2013,1,"01","113",0.527865992948144,58,4,"2015-07-27 14:13:00"
2013,1,"01","115",-0.326750191201342,17,1,"2015-07-27 14:13:00"
2013,1,"01","117",-1.17179773605293,1,1,"2015-07-27 14:13:00"
2013,1,"01","119",0.146258614861209,45,3,"2015-07-27 14:13:00"
2013,1,"01","121",0.254041106964306,51,4,"2015-07-27 14:13:00"
2013,1,"01","123",-0.153069624026826,26,2,"2015-07-27 14:13:00"
2013,1,"01","125",-0.269703804903169,21,2,"2015-07-27 14:13:00"
2013,1,"01","127",1.08444835472103,66,4,"2015-07-27 14:13:00"
2013,1,"01","129",0.176381695659667,48,3,"2015-07-27 14:13:00"
2013,1,"01","131",0.714951024211991,62,4,"2015-07-27 14:13:00"
2013,1,"01","133",0.616081594078803,59,4,"2015-07-27 14:13:00"
2013,1,"02","013",NA,999,NA,"2015-07-27 14:13:00"
2013,1,"02","016",0,14,3,"2015-07-27 14:13:00"
2013,1,"02","020",-0.385177365768348,5,1,"2015-07-27 14:13:00"
2013,1,"02","050",0.431954256639456,19,4,"2015-07-27 14:13:00"
2013,1,"02","060",NA,999,NA,"2015-07-27 14:13:00"
2013,1,"02","068",NA,999,NA,"2015-07-27 14:13:00"
2013,1,"02","070",-0.025066978114961,13,3,"2015-07-27 14:13:00"
2013,1,"02","090",-0.521411937236379,2,1,"2015-07-27 14:13:00"
2013,1,"02","100",0,14,3,"2015-07-27 14:13:00"
2013,1,"02","110",-0.505455283308901,3,1,"2015-07-27 14:13:00"
2013,1,"02","122",-0.155904519793724,10,2,"2015-07-27 14:13:00"
2013,1,"02","130",-0.185240291470577,9,2,"2015-07-27 14:13:00"
2013,1,"02","150",-0.377181487488221,6,1,"2015-07-27 14:13:00"
2013,1,"02","164",0,14,3,"2015-07-27 14:13:00"
2013,1,"02","170",-0.423765188512516,4,1,"2015-07-27 14:13:00"
2013,1,"02","180",0.989706257140173,22,4,"2015-07-27 14:13:00"
2013,1,"02","185",0.083390127838368,18,4,"2015-07-27 14:13:00"
2013,1,"02","188",0.464424191956998,20,4,"2015-07-27 14:13:00"
2013,1,"02","201",-0.151731067489782,11,2,"2015-07-27 14:13:00"
2013,1,"02","220",-0.316170604393105,7,2,"2015-07-27 14:13:00"
2013,1,"02","232",0.062522866318658,17,3,"2015-07-27 14:13:00"
2013,1,"02","240",-0.522216790459308,1,1,"2015-07-27 14:13:00"
2013,1,"02","261",-0.271462386891399,8,2,"2015-07-27 14:13:00"
2013,1,"02","270",1.0645826801817,23,4,"2015-07-27 14:13:00"
2013,1,"02","280",-0.086642010665401,12,2,"2015-07-27 14:13:00"
2013,1,"02","282",NA,999,NA,"2015-07-27 14:13:00"
2013,1,"02","290",0.830845531517277,21,4,"2015-07-27 14:13:00"
2013,1,"04","001",1.02865737827254,15,4,"2015-07-27 14:13:00"
2013,1,"04","003",-0.127475692810909,9,3,"2015-07-27 14:13:00"
2013,1,"04","005",-0.217788467473326,6,2,"2015-07-27 14:13:00"
2013,1,"04","007",0.433899415829504,12,4,"2015-07-27 14:13:00"
2013,1,"04","009",-0.08096977001595,10,3,"2015-07-27 14:13:00"
2013,1,"04","011",-0.340249969024621,5,2,"2015-07-27 14:13:00"
2013,1,"04","012",0.764835294392767,14,4,"2015-07-27 14:13:00"
2013,1,"04","013",-0.421674423908542,3,1,"2015-07-27 14:13:00"
2013,1,"04","015",0.244957005191515,11,3,"2015-07-27 14:13:00"
2013,1,"04","017",0.620918971110176,13,4,"2015-07-27 14:13:00"
2013,1,"04","019",-0.208928069118218,8,2,"2015-07-27 14:13:00"
2013,1,"04","021",-0.358244395684037,4,1,"2015-07-27 14:13:00"
2013,1,"04","023",-0.628700609760789,1,1,"2015-07-27 14:13:00"
2013,1,"04","025",-0.212319591345741,7,2,"2015-07-27 14:13:00"
2013,1,"04","027",-0.496917075654372,2,1,"2015-07-27 14:13:00"
2013,1,"05","001",0.277044520537745,58,4,"2015-07-27 14:13:00"
2013,1,"05","003",0.077446642880494,44,3,"2015-07-27 14:13:00"
2013,1,"05","005",-0.13315292902919,34,2,"2015-07-27 14:13:00"
2013,1,"05","007",-1.08670616195471,1,1,"2015-07-27 14:13:00"
2013,1,"05","009",-0.529817453924805,10,1,"2015-07-27 14:13:00"
2013,1,"05","011",-0.155900973695245,29,2,"2015-07-27 14:13:00"
2013,1,"05","013",-0.152592058011243,31,2,"2015-07-27 14:13:00"
2013,1,"05","015",-0.250985758600202,24,2,"2015-07-27 14:13:00"
2013,1,"05","017",0.473354501031673,65,4,"2015-07-27 14:13:00"
2013,1,"05","019",-0.565044494582429,9,1,"2015-07-27 14:13:00"
2013,1,"05","021",-0.433357457238293,14,1,"2015-07-27 14:13:00"
